L1-icache-load-misses:u,LLC-load-misses:u,LLC-loads:u,instructions:u
18234.0,104097.0,415032.0,25096111.0
17832.0,107693.0,412120.0,24939103.0
19555.0,103041.0,416998.0,25170587.0
19157.0,104890.0,424810.0,25368169.0
24339.0,106958.0,420931.0,24725988.0
18881.0,105985.0,432489.0,25234000.0
15801.0,104427.0,413629.0,25340030.0
20258.0,105773.0,424640.0,25132534.0
17152.0,106262.0,423402.0,25100833.0
19237.0,108498.0,429351.0,25129994.0
16428.0,107959.0,424793.0,24840608.0
16127.0,107384.0,418931.0,25176466.0
19726.0,106892.0,413931.0,25196617.0
26042.0,108611.0,421053.0,24741030.0
17747.0,108092.0,410937.0,24888618.0
19558.0,106121.0,425333.0,25223658.0
17182.0,109687.0,415736.0,24989485.0
15532.0,105993.0,420640.0,25366915.0
19518.0,104175.0,421370.0,25463258.0
18830.0,108395.0,424885.0,25135366.0
15179.0,101347.0,417597.0,25748338.0
16223.0,103193.0,422329.0,25379000.0
21247.0,101752.0,431035.0,25772617.0
26705.0,100765.0,443525.0,25412081.0
17585.0,102283.0,430762.0,25415557.0
18663.0,100503.0,434719.0,25589405.0
16715.0,102964.0,432867.0,25320326.0
18700.0,100717.0,422049.0,25430330.0
15534.0,104352.0,434039.0,25364455.0
16351.0,107525.0,433176.0,25358649.0
17636.0,102809.0,419357.0,25479481.0
17408.0,104953.0,424704.0,25270056.0
17829.0,111304.0,420668.0,24809312.0
25575.0,103473.0,415029.0,25079305.0
16195.0,107444.0,412305.0,24995786.0
16195.0,110702.0,424356.0,25321399.0
15793.0,109547.0,424292.0,24853336.0
16698.0,106750.0,409210.0,24986156.0
14877.0,108755.0,421295.0,24877363.0
18721.0,106905.0,421054.0,25529536.0
22385.0,105349.0,413357.0,24505715.0
18760.0,105532.0,422562.0,24884606.0
19164.0,108225.0,428429.0,24888518.0
24956.0,106315.0,422033.0,24667364.0
17102.0,105247.0,414861.0,25175662.0
17588.0,104437.0,423608.0,25153793.0
15860.0,105694.0,433559.0,25248835.0
20461.0,106103.0,428927.0,25255586.0
18710.0,104494.0,425032.0,25094993.0
15284.0,108314.0,425910.0,24932224.0
16888.0,105567.0,428087.0,25152719.0
15736.0,107549.0,433655.0,25047477.0
21162.0,102323.0,426130.0,25477649.0
28427.0,105781.0,415680.0,24725995.0
15947.0,106053.0,425453.0,25140815.0
14733.0,106324.0,431863.0,25170223.0
19319.0,105181.0,416800.0,24775353.0
16137.0,104683.0,430721.0,25383776.0
16399.0,111197.0,429765.0,24861671.0
18620.0,105426.0,406625.0,24947404.0
19359.0,107507.0,407399.0,25118410.0
20525.0,105928.0,415603.0,24942148.0
18724.0,105855.0,419672.0,25177948.0
24414.0,104942.0,417620.0,25079901.0
19694.0,105295.0,414245.0,25018999.0
16039.0,107989.0,417764.0,24856010.0
15889.0,106331.0,426274.0,25303550.0
15544.0,106751.0,429369.0,25108538.0
16178.0,104547.0,426051.0,25247797.0
18324.0,103939.0,415527.0,25303709.0
16247.0,105407.0,420584.0,25428024.0
19275.0,106791.0,410457.0,25178862.0
14513.0,106577.0,429827.0,25520646.0
25133.0,103547.0,395206.0,24927369.0
15804.0,104849.0,427113.0,25412135.0
13921.0,107708.0,424424.0,25216993.0
16785.0,105206.0,431863.0,25310851.0
18952.0,102626.0,428676.0,25506750.0
15900.0,105200.0,419357.0,25310512.0
19022.0,98471.0,434065.0,25623939.0
16488.0,107067.0,432860.0,25428136.0
22125.0,100998.0,411881.0,25246812.0
16028.0,104343.0,431785.0,25530329.0
25604.0,105645.0,426091.0,25025126.0
18112.0,104717.0,420727.0,25035042.0
13595.0,104170.0,426851.0,25256564.0
16675.0,102424.0,431304.0,25407145.0
17816.0,100891.0,421214.0,25729528.0
13258.0,103686.0,430405.0,25532664.0
15318.0,104634.0,435145.0,25523239.0
15509.0,100543.0,425675.0,25563200.0
17511.0,104283.0,416196.0,25263288.0
23825.0,98799.0,418945.0,24978153.0
32891.0,100730.0,410426.0,24270622.0
22405.0,102541.0,427369.0,24783567.0
24630.0,105367.0,427756.0,24370159.0
25771.0,102429.0,407852.0,24270226.0
29985.0,99172.0,416659.0,24961466.0
23214.0,103891.0,421284.0,24535104.0
26204.0,100808.0,409218.0,24778604.0
24572.0,98587.0,415269.0,24966468.0
22323.0,102251.0,415155.0,24827101.0
17348.0,108774.0,412882.0,25078540.0
26572.0,107768.0,416392.0,24677901.0
17177.0,109150.0,415588.0,25069817.0
16688.0,105924.0,422108.0,25106513.0
15942.0,107329.0,423829.0,24877498.0
12386.0,107568.0,436083.0,25537932.0
18085.0,104639.0,421427.0,25074598.0
16783.0,105839.0,420133.0,25477035.0
15178.0,106349.0,428550.0,24981849.0
19353.0,106260.0,428958.0,25146106.0
16927.0,106911.0,419220.0,25192710.0
25567.0,106001.0,415341.0,24777131.0
17458.0,108099.0,417872.0,25116802.0
17573.0,104910.0,426663.0,25243725.0
16006.0,108054.0,425679.0,24996514.0
16377.0,108106.0,437372.0,25233254.0
18370.0,101929.0,421060.0,25468816.0
17490.0,104606.0,431948.0,25462795.0
15405.0,104823.0,422163.0,25376849.0
19812.0,104917.0,415585.0,25099144.0
17298.0,108264.0,428387.0,25189585.0
26682.0,103976.0,403044.0,24799824.0
17417.0,106170.0,418289.0,25153787.0
16007.0,107541.0,432264.0,25102830.0
14789.0,103880.0,418124.0,25533312.0
19096.0,107660.0,421112.0,25150397.0
16621.0,108374.0,424037.0,24833672.0
17376.0,107877.0,417134.0,25221848.0
17562.0,104577.0,419902.0,25267874.0
16954.0,107354.0,425410.0,25020053.0
21835.0,107180.0,419398.0,25135320.0
16600.0,104736.0,418727.0,25146035.0
14875.0,108944.0,424337.0,25073647.0
17222.0,108462.0,413292.0,24828090.0
20793.0,107230.0,409318.0,25030548.0
18980.0,109335.0,417780.0,25094613.0
17063.0,109468.0,413026.0,25342656.0
17274.0,106822.0,422998.0,25538689.0
20194.0,107783.0,406808.0,24849238.0
16493.0,105990.0,424195.0,25198435.0
22597.0,107192.0,426757.0,25159062.0
14778.0,105208.0,432147.0,25283529.0
15602.0,105118.0,429376.0,25560392.0
15310.0,103961.0,429344.0,25161546.0
15185.0,105186.0,431525.0,25112715.0
13881.0,110930.0,425791.0,25016677.0
17107.0,105750.0,418777.0,25029660.0
16531.0,106849.0,424270.0,25415618.0
16647.0,106866.0,425404.0,24940082.0
17535.0,105989.0,430576.0,25272651.0
22420.0,105887.0,422310.0,24968843.0
16230.0,107417.0,425574.0,25086798.0
15778.0,105614.0,433430.0,25400841.0
17631.0,106254.0,429483.0,25108045.0
17466.0,107111.0,425023.0,25150951.0
16549.0,104851.0,413081.0,25150812.0
16869.0,110018.0,422816.0,25043853.0
17109.0,108338.0,421239.0,24758500.0
14941.0,108190.0,418123.0,25056793.0
19009.0,105390.0,410857.0,24860588.0
22860.0,104643.0,422567.0,25290627.0
11403.0,111243.0,426152.0,25370545.0
16084.0,107437.0,425958.0,24851268.0
14951.0,107794.0,417190.0,25227118.0
17592.0,109222.0,413375.0,24837312.0
17190.0,108087.0,425136.0,25192094.0
15502.0,107656.0,416892.0,25297546.0
14952.0,105579.0,420939.0,25175924.0
19724.0,105313.0,418811.0,25373251.0
19315.0,108022.0,422221.0,25032257.0
24904.0,109979.0,415151.0,24990285.0
17321.0,109390.0,424965.0,25149011.0
17759.0,108296.0,418354.0,25093181.0
16318.0,106933.0,408352.0,25361105.0
17759.0,105668.0,425448.0,25164750.0
14449.0,108902.0,421430.0,25471824.0
19231.0,106086.0,413169.0,24884295.0
19839.0,104508.0,425649.0,25372327.0
17953.0,110017.0,418102.0,25203512.0
17433.0,104828.0,418445.0,24862591.0
22088.0,108249.0,428051.0,24603175.0
14789.0,106857.0,419857.0,25036043.0
16551.0,108265.0,432819.0,25167776.0
18449.0,107031.0,431882.0,24829427.0
16151.0,104152.0,423253.0,25405517.0
17462.0,104313.0,426227.0,25474751.0
15815.0,110344.0,432391.0,24795134.0
15470.0,103371.0,425513.0,25282322.0
16814.0,106853.0,421051.0,25203972.0
19892.0,105683.0,425050.0,25079584.0
26122.0,107091.0,413102.0,24875031.0
16705.0,104716.0,416990.0,25167838.0
18332.0,105389.0,423513.0,25286220.0
15566.0,107953.0,419702.0,25164695.0
16783.0,105379.0,423242.0,25188811.0
14814.0,105135.0,423054.0,25488464.0
18209.0,107620.0,425503.0,24887756.0
16238.0,107235.0,413742.0,25156567.0
18392.0,107726.0,420410.0,24923075.0
17054.0,109436.0,417896.0,24734847.0
20562.0,110543.0,416279.0,24541835.0
15376.0,106658.0,409486.0,25040954.0
16716.0,110136.0,422255.0,24824600.0
15978.0,105967.0,422253.0,25134993.0
12221.0,108146.0,421539.0,25083714.0
12882.0,109421.0,431822.0,25155597.0
18756.0,106625.0,415575.0,25087395.0
17406.0,105121.0,416452.0,25066925.0
19453.0,106697.0,418524.0,24970007.0
15333.0,109444.0,419424.0,25492864.0
25500.0,108747.0,430601.0,24808854.0
15402.0,104799.0,420690.0,25401477.0
16745.0,103976.0,422616.0,25327174.0
17268.0,103811.0,418379.0,25594217.0
18517.0,108482.0,421531.0,25418193.0
17085.0,104572.0,431382.0,25033173.0
13588.0,107635.0,431119.0,25207303.0
17837.0,107037.0,427428.0,25179263.0
20817.0,107754.0,422431.0,24864799.0
22228.0,107134.0,423934.0,24202475.0
28677.0,103268.0,407636.0,24172002.0
21068.0,102407.0,420881.0,24775007.0
24225.0,103082.0,421157.0,24315959.0
20621.0,102765.0,415069.0,24908144.0
23130.0,102684.0,421724.0,24702653.0
15215.0,105208.0,424584.0,25502210.0
14713.0,104541.0,434074.0,25926203.0
17176.0,103750.0,417361.0,25303531.0
15445.0,107053.0,432733.0,25343096.0
17345.0,105645.0,414532.0,25085561.0
29800.0,104937.0,414582.0,24632596.0
22616.0,103362.0,417798.0,24408904.0
16723.0,108124.0,422741.0,25045444.0
19323.0,105409.0,416394.0,25123633.0
19864.0,105160.0,418039.0,25314291.0
16997.0,108467.0,416246.0,25532053.0
16976.0,106863.0,417481.0,25063767.0
17958.0,108047.0,407203.0,25061521.0
15207.0,105095.0,419387.0,25160810.0
18525.0,106633.0,423089.0,25129797.0
24217.0,108640.0,416859.0,24844343.0
15359.0,108544.0,428154.0,25131799.0
16581.0,103591.0,418713.0,25656150.0
14847.0,103981.0,418505.0,25365419.0
14567.0,104933.0,428661.0,25365306.0
15210.0,105513.0,427480.0,25571618.0
13451.0,107953.0,426753.0,25253911.0
14590.0,106541.0,416065.0,25157210.0
17708.0,105859.0,422246.0,25067758.0
24839.0,110084.0,429247.0,24846991.0
17299.0,103116.0,421644.0,25147327.0
16758.0,100403.0,414137.0,25049065.0
22737.0,104277.0,417411.0,24584764.0
19484.0,99202.0,427383.0,24777916.0
20607.0,99319.0,436484.0,25359925.0
16079.0,101785.0,421767.0,25711783.0
17085.0,104795.0,424108.0,25353864.0
14891.0,109275.0,425823.0,25187483.0
22014.0,106292.0,421112.0,25213694.0
22885.0,109808.0,427583.0,24860714.0
15754.0,106464.0,424017.0,24979951.0
14918.0,104399.0,413366.0,24948150.0
16057.0,108210.0,433566.0,25005928.0
14503.0,110442.0,415502.0,24840967.0
13213.0,109088.0,431992.0,25127393.0
13982.0,107872.0,406796.0,24911245.0
12977.0,112727.0,424211.0,24710714.0
13915.0,109354.0,425938.0,24724288.0
18278.0,105392.0,414421.0,25175624.0
24908.0,103967.0,425093.0,25009771.0
18209.0,103880.0,406933.0,25714650.0
20147.0,105227.0,423477.0,25206849.0
17950.0,107448.0,417518.0,25535529.0
16018.0,104379.0,416765.0,25504502.0
18993.0,107241.0,421146.0,25024894.0
19153.0,106964.0,417865.0,25092858.0
18324.0,107442.0,416102.0,25469948.0
19738.0,104355.0,410647.0,25177166.0
17414.0,107647.0,408333.0,25347416.0
24359.0,108501.0,419022.0,24943961.0
14500.0,107889.0,420336.0,25411924.0
15110.0,104296.0,422373.0,25281047.0
19122.0,101916.0,428633.0,25461372.0
16966.0,106988.0,404154.0,25409952.0
17778.0,104867.0,426547.0,25310061.0
17114.0,109135.0,411232.0,25306078.0
18726.0,106201.0,427512.0,24952071.0
16567.0,104502.0,426233.0,25564607.0
15231.0,101005.0,428582.0,26087157.0
23966.0,103828.0,426473.0,25551791.0
16356.0,105374.0,420358.0,25484908.0
15389.0,105243.0,428286.0,25314977.0
17181.0,103227.0,417725.0,25570444.0
13764.0,105755.0,427990.0,25317016.0
14895.0,104825.0,426669.0,25303488.0
15730.0,105658.0,421575.0,25482612.0
17200.0,106845.0,430276.0,25083019.0
16288.0,104234.0,418417.0,25452480.0
19178.0,103580.0,432142.0,25585302.0
26104.0,106064.0,420159.0,24900123.0
18434.0,106356.0,424651.0,25206213.0
15529.0,103191.0,424032.0,25371214.0
14472.0,103080.0,421621.0,25652200.0
14284.0,104887.0,436851.0,25342110.0
13331.0,105981.0,428310.0,25228891.0
17994.0,103542.0,415770.0,25558123.0
20234.0,105197.0,423427.0,25424221.0
18018.0,105014.0,401877.0,25385396.0
18653.0,106220.0,425302.0,25265447.0
26499.0,107298.0,407744.0,24796754.0
21781.0,103974.0,414054.0,24888292.0
24322.0,103438.0,412885.0,24577931.0
25144.0,101534.0,408034.0,24429387.0
22775.0,100136.0,423601.0,24862627.0
22764.0,105190.0,427497.0,24407138.0
24378.0,101351.0,410177.0,24630539.0
14681.0,106546.0,430292.0,25279036.0
16214.0,107606.0,427319.0,24797991.0
17102.0,104251.0,424953.0,25621862.0
25064.0,106465.0,411153.0,24787197.0
14387.0,104468.0,423790.0,25418716.0
17648.0,105750.0,408959.0,24939260.0
15937.0,106106.0,422921.0,25484616.0
12855.0,105977.0,435142.0,25416012.0
15655.0,101266.0,436694.0,25712579.0
22972.0,156753.0,633086.0,38422916.0
14724.0,105433.0,426706.0,25361008.0
17435.0,106978.0,426769.0,25176182.0
22126.0,105450.0,421932.0,24840377.0
17188.0,104208.0,424597.0,25201980.0
15252.0,108057.0,426747.0,24729201.0
17373.0,105937.0,426158.0,24781394.0
16094.0,107717.0,438027.0,25330287.0
17221.0,102757.0,417604.0,25376559.0
17616.0,105347.0,419406.0,25451799.0
19068.0,101685.0,424193.0,25413743.0
17407.0,102316.0,431879.0,25676269.0
16748.0,100692.0,435900.0,25630870.0
24857.0,99415.0,427010.0,25377315.0
17004.0,106012.0,426384.0,25172646.0
24329.0,98931.0,413107.0,24744595.0
24637.0,100663.0,421199.0,24817351.0
22787.0,102159.0,415684.0,24737477.0
20796.0,103939.0,420624.0,24811916.0
15588.0,106212.0,421999.0,25375186.0
20317.0,102583.0,408758.0,25148229.0
15305.0,105236.0,425260.0,25576083.0
16239.0,105266.0,415697.0,25531127.0
23398.0,104236.0,425668.0,25435433.0
11353.0,104631.0,420510.0,25357582.0
15065.0,102177.0,431152.0,25654138.0
14958.0,103088.0,426260.0,25793457.0
16596.0,100528.0,423438.0,25441450.0
16383.0,105112.0,428026.0,25552993.0
14201.0,108776.0,412431.0,25065664.0
16519.0,104440.0,430658.0,25635173.0
16965.0,106855.0,424700.0,25095150.0
16971.0,106584.0,429395.0,25158597.0
23040.0,103806.0,409465.0,25169003.0
14659.0,103265.0,430471.0,25080203.0
13158.0,105974.0,433341.0,25601361.0
15904.0,101698.0,422383.0,25349292.0
14998.0,103877.0,425456.0,25662165.0
21048.0,104626.0,419068.0,25179155.0
15411.0,110645.0,427227.0,25095449.0
15993.0,103440.0,418541.0,25018941.0
16265.0,106045.0,427324.0,25248502.0
16250.0,105023.0,430163.0,25175802.0
25384.0,107176.0,413122.0,24757116.0
17034.0,108716.0,434651.0,25070789.0
17472.0,105197.0,420301.0,25204124.0
14282.0,105379.0,430004.0,25324953.0
17394.0,108681.0,409263.0,24894362.0
15454.0,107954.0,426506.0,25275734.0
17363.0,109097.0,413808.0,24988753.0
18298.0,108248.0,414310.0,24852949.0
20147.0,106955.0,417751.0,25033762.0
16737.0,106568.0,417769.0,25051374.0
26028.0,105351.0,415980.0,24683256.0
17642.0,105275.0,429102.0,25482610.0
17473.0,100890.0,430846.0,25630310.0
17102.0,105729.0,422352.0,25330774.0
19895.0,100937.0,424620.0,25695092.0
16744.0,108010.0,427136.0,25477745.0
14916.0,103049.0,421403.0,25142747.0
19048.0,105572.0,419593.0,25362722.0
17999.0,103480.0,414322.0,25488306.0
18574.0,109055.0,414020.0,25148631.0
24707.0,110711.0,417050.0,24416607.0
17749.0,106016.0,412228.0,25177202.0
15319.0,106602.0,423930.0,25388510.0
14846.0,105973.0,417414.0,25188865.0
10450.0,106146.0,423808.0,25468094.0
17524.0,103977.0,419961.0,25323593.0
16038.0,106132.0,415081.0,25118029.0
14490.0,106706.0,417832.0,25291944.0
16293.0,103834.0,426210.0,25130866.0
14878.0,106660.0,430416.0,25474643.0
20966.0,103150.0,406256.0,25126971.0
15094.0,105994.0,428206.0,25271603.0
14592.0,107107.0,416026.0,25252309.0
17671.0,109270.0,420368.0,25022770.0
15098.0,108094.0,413037.0,25160927.0
19513.0,104327.0,422900.0,25262429.0
16878.0,107078.0,416161.0,25251002.0
18523.0,106558.0,416407.0,25007167.0
20489.0,107308.0,425726.0,25185689.0
16516.0,106163.0,426016.0,25373857.0
25754.0,106002.0,412303.0,25023126.0
16629.0,107298.0,419334.0,25115094.0
16889.0,107019.0,426401.0,25219698.0
14971.0,106522.0,425756.0,25335664.0
14856.0,107183.0,422785.0,25185011.0
17969.0,108935.0,422154.0,25083959.0
17266.0,106968.0,426082.0,25005875.0
15356.0,104263.0,432103.0,25571218.0
17966.0,106027.0,419809.0,25263195.0
14482.0,105898.0,430197.0,25350987.0
24502.0,104821.0,413515.0,25018035.0
16303.0,108385.0,427918.0,25331093.0
17577.0,103237.0,412274.0,25425124.0
15048.0,105525.0,421983.0,25019837.0
15428.0,107594.0,424246.0,25117670.0
17747.0,103567.0,423815.0,25370524.0
14959.0,104997.0,419010.0,24902194.0
18419.0,103936.0,415307.0,25454755.0
20060.0,105776.0,423367.0,25205326.0
23266.0,105390.0,416454.0,25072144.0
16675.0,106390.0,424942.0,25002620.0
15451.0,106550.0,435420.0,25221473.0
15942.0,103566.0,415871.0,25267894.0
14744.0,105479.0,414524.0,25307347.0
14653.0,106076.0,419958.0,25246340.0
17440.0,104565.0,421936.0,25178952.0
24982.0,100154.0,418537.0,24840263.0
16492.0,106494.0,425466.0,25238687.0
16197.0,101089.0,421017.0,25423746.0
27324.0,103553.0,416126.0,25190779.0
15104.0,105390.0,429675.0,25694234.0
17760.0,103404.0,415365.0,25355563.0
16162.0,108890.0,427853.0,25161912.0
19297.0,103644.0,417353.0,25027641.0
17141.0,107378.0,421246.0,25139098.0
15465.0,103708.0,420694.0,25402465.0
19205.0,103040.0,426455.0,25749706.0
15651.0,104721.0,427117.0,25319166.0
16917.0,103560.0,428037.0,25660675.0
25367.0,102488.0,423500.0,25110406.0
16085.0,105597.0,420187.0,25722309.0
19399.0,104589.0,406653.0,25175448.0
16090.0,106309.0,423999.0,25480958.0
13945.0,109856.0,409881.0,24834115.0
15914.0,106822.0,412310.0,25153891.0
13935.0,106819.0,424433.0,25051776.0
16417.0,106894.0,422896.0,25007840.0
14454.0,107829.0,429360.0,25219645.0
19787.0,106546.0,423378.0,25245938.0
22342.0,107236.0,410950.0,24914251.0
16778.0,106028.0,414908.0,25349718.0
15166.0,107276.0,420508.0,25029105.0
15044.0,105076.0,428211.0,25170970.0
15747.0,104079.0,431762.0,25055692.0
16779.0,101872.0,432557.0,25562304.0
14713.0,108697.0,424939.0,24973074.0
19084.0,106588.0,417737.0,24674122.0
20298.0,108891.0,415998.0,25106208.0
15372.0,107614.0,407392.0,24817736.0
24314.0,109690.0,417643.0,24888446.0
20014.0,105437.0,416144.0,24810436.0
15020.0,109009.0,421230.0,25329910.0
18869.0,102909.0,425909.0,25377943.0
14699.0,105364.0,426220.0,25496991.0
15628.0,102784.0,428418.0,25651652.0
17405.0,105687.0,406365.0,25003680.0
15346.0,105953.0,433061.0,25643832.0
18374.0,105171.0,405828.0,24867857.0
17088.0,107624.0,422890.0,25197169.0
26916.0,106756.0,408532.0,24798948.0
15180.0,108765.0,419894.0,24997712.0
17802.0,105934.0,414520.0,24990403.0
18535.0,107662.0,418930.0,25070302.0
14252.0,107341.0,426578.0,25080583.0
18606.0,103852.0,421807.0,25455758.0
14732.0,106745.0,429314.0,25230098.0
16002.0,106191.0,418017.0,25123914.0
16678.0,107000.0,419135.0,25319929.0
15093.0,108134.0,418377.0,25015377.0
21855.0,107021.0,410524.0,24874168.0
16239.0,106648.0,420556.0,25308683.0
12772.0,104377.0,431950.0,25445567.0
15149.0,102152.0,434820.0,25607732.0
12154.0,101056.0,439722.0,26021324.0
12717.0,103861.0,427719.0,25428762.0
16125.0,105254.0,422052.0,25317778.0
16668.0,109315.0,427068.0,24800271.0
16644.0,107127.0,417238.0,24749246.0
16107.0,107451.0,423783.0,25171456.0
24651.0,106104.0,428416.0,24790307.0
11937.0,112318.0,430051.0,24808093.0
13966.0,105987.0,417731.0,25251838.0
13585.0,105449.0,411314.0,25106139.0
11988.0,110134.0,414547.0,25175529.0
16480.0,106878.0,423960.0,25325120.0
16839.0,105304.0,426807.0,25686383.0
14257.0,105154.0,435229.0,25357976.0
19130.0,106108.0,421830.0,25358731.0
15226.0,107462.0,436550.0,25213468.0
26620.0,103775.0,413211.0,25177107.0
16147.0,103996.0,418926.0,25529304.0
16791.0,104815.0,427987.0,25245873.0
19226.0,108694.0,414290.0,24967861.0
19563.0,108211.0,424665.0,25094404.0
17195.0,105876.0,409758.0,25251817.0
16205.0,106556.0,415965.0,25388773.0
15693.0,105519.0,423827.0,25359763.0
19876.0,103559.0,410959.0,25352789.0
16661.0,108569.0,422085.0,25075808.0
23702.0,108482.0,409080.0,24948167.0
14536.0,107539.0,420592.0,24993006.0
11565.0,113417.0,423294.0,24903645.0
15732.0,106184.0,410971.0,25217728.0
14493.0,106009.0,416358.0,25374674.0
15243.0,106503.0,426036.0,25520702.0
15019.0,106982.0,429899.0,25082536.0
15119.0,104391.0,426178.0,25435318.0
16646.0,102523.0,421157.0,25252155.0
17505.0,106348.0,427789.0,25282123.0
22722.0,107742.0,417971.0,25137115.0
17019.0,105399.0,432972.0,25480619.0
15466.0,102820.0,431345.0,25675687.0
15048.0,103115.0,427131.0,25465021.0
15335.0,106765.0,425790.0,25270216.0
15022.0,103508.0,423858.0,25497312.0
17178.0,104887.0,421084.0,25298445.0
18139.0,108166.0,410023.0,25289780.0
17615.0,104299.0,423077.0,25584059.0
21045.0,108224.0,427711.0,25346925.0
19824.0,107655.0,411701.0,24588171.0
15487.0,108299.0,414080.0,25169650.0
15793.0,108707.0,420404.0,25220545.0
23843.0,107325.0,417945.0,25002919.0
23698.0,105193.0,400147.0,24729148.0
23308.0,105290.0,407941.0,24067746.0
23119.0,106760.0,416276.0,24570050.0
23025.0,102986.0,403463.0,24511948.0
19874.0,103466.0,421369.0,25539545.0
23734.0,107576.0,415518.0,25163378.0
15905.0,102270.0,428458.0,25817962.0
13870.0,101678.0,437707.0,25721698.0
17924.0,103793.0,422978.0,25413854.0
15657.0,104355.0,426541.0,25375718.0
