CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
104052,130707,5346,479,0,801,3114,28500,674,86,0,97,134925151,48626880,378117,36734,296,209545,82959,449180,13569,1213,10,1587
90709,97093,4224,389,0,508,29023,178537,10359,977,0,958,134327442,48558543,359117,35136,326,213420,73671,481711,13846,1435,10,1694
91341,107629,3880,337,0,526,17587,85858,4014,332,0,582,123628230,48623768,538829,76621,764,141567,61545,447897,11154,1064,10,1370
102124,148134,7097,589,0,866,3146,30168,697,89,0,95,127721079,48419104,365121,41342,454,146870,54398,385082,11073,1020,10,1201
96942,126404,5032,410,0,662,3146,31749,645,89,0,94,127544924,48458066,378809,42375,442,152544,61044,426651,13194,1193,10,1412
90433,104771,3889,348,0,509,3146,28398,719,86,0,99,127986317,48597891,364978,39044,445,153403,60983,413509,14053,1302,10,1443
105254,141006,6084,515,0,783,3146,25477,628,81,0,94,127516271,48610667,372894,41416,424,162503,54668,381205,11051,1018,10,1188
89980,98093,3860,334,0,491,3146,29797,749,96,0,92,128660655,48619988,356583,39364,443,151943,93267,513807,12719,1346,10,1731
97743,120186,5038,407,0,676,2960,27772,585,65,0,83,129352418,48640593,349414,39611,474,145552,55378,385564,11203,1033,10,1231
96598,117900,5038,429,0,670,3142,27288,776,91,0,98,128416512,48632815,362819,40616,492,146126,61219,428916,14635,1283,10,1508
96692,116037,4953,416,0,671,3142,32324,632,67,0,92,122497686,48360470,510026,76469,1077,154432,58455,422246,12984,1152,10,1371
106021,159079,7593,622,0,985,3142,31633,715,94,0,96,128751026,48623068,305368,29281,714,170552,55426,379355,12385,1123,10,1250
90937,103262,3981,357,0,519,3146,28528,596,75,0,96,127939259,48622226,281023,26858,725,169635,60545,413938,14550,1308,10,1479
98114,131934,6310,557,0,767,3135,31545,657,79,0,94,128978212,48688671,280811,27816,792,160638,54615,377783,12276,1108,10,1244
90911,100894,3807,335,0,498,3133,30245,645,83,0,91,124831897,48622221,454212,62909,1131,144095,60653,410804,14668,1311,10,1486
