CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
3094,30876,711,88,0,35,342688,501685,14496,2517,0,1495,1913982,2397600,43117,7112,0,4320,54644,384836,12413,1097,10,1265
3095,32167,803,84,0,100,535983,753298,19803,4348,0,2109,1756450,2246791,44869,7547,0,4307,60352,419179,14709,1286,10,1478
3092,34001,793,100,0,104,182371,300496,11286,2061,0,1144,1816396,2352795,46638,7796,0,5085,62548,375381,13646,1290,10,1466
3106,29278,809,100,0,94,166327,269654,9492,1837,0,1079,1718212,2198338,44808,7333,0,4384,53952,373857,12083,1060,10,1228
7803,58014,959,128,0,88,151359,276321,11521,1728,0,1391,1646079,2418406,39211,6826,0,4323,59628,403786,14581,1280,10,1462
3101,34070,831,93,0,100,181253,312947,11443,1899,0,1299,1770351,2258903,40451,6608,0,4530,54068,380174,12311,1083,10,1245
3101,32155,799,96,0,97,172357,289512,10045,1911,0,1274,1636651,2178981,43415,7000,0,4458,63726,412670,14984,1400,10,1492
3105,30862,642,74,0,37,339540,491761,14261,2419,0,1457,1811723,2154226,39692,6509,0,3915,54776,384041,12380,1096,10,1264
7758,63790,2292,244,0,236,496106,723976,18780,4040,0,1862,1879468,2749124,43547,6953,0,4349,59677,414483,10404,961,10,1264
3094,34600,793,91,0,102,196711,338856,13021,2218,0,1627,1890842,2271023,42078,6837,0,4346,64386,438736,15024,1408,10,1496
3092,33301,720,87,0,101,165376,288336,11944,2017,0,1425,1844659,2223344,39524,6489,0,4146,54116,359211,12462,1106,10,1273
3105,32654,859,105,0,105,279609,438324,14609,2553,0,1631,1886240,2258997,42483,6923,0,4260,58647,400169,14488,1255,10,1399
3105,34055,687,79,0,108,177742,264408,9743,1880,0,1108,1805046,2177524,41393,6861,0,4278,57859,398319,12827,1234,10,1271
3105,29226,692,95,0,35,165296,285276,11815,1968,0,1441,1990008,2313511,42982,6761,0,4362,59281,386082,14063,1264,10,1387
3105,34412,748,102,0,96,642354,907581,22349,4390,0,1707,1908136,2288593,45446,7379,0,4555,67270,405095,14254,1342,10,1571
3101,36335,743,86,0,104,172151,296442,11188,1950,0,1199,1807307,2179531,40207,6690,0,4163,57988,376541,12990,1208,10,1267
3101,35269,752,82,0,99,182364,321383,13437,2082,0,1681,1870963,2253424,38798,6346,0,4314,61407,398216,15480,1307,10,1581
3105,33479,775,91,0,106,155411,252983,9345,1726,0,1159,1811086,2266182,39423,6416,0,4299,55898,388021,12986,1116,10,1296
3101,34171,787,95,0,107,160483,262236,9716,1833,0,1173,1891189,2282734,43631,6904,0,4467,64797,400257,13994,1315,10,1406
