CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
74025,512039,17652,1595,10,1702,96619,134597,4820,407,0,690,33445478,48600387,1107783,106788,0,6158,3139,30794,622,82,0,84
67663,450954,13765,1374,10,1436,96492,134619,4972,415,0,660,33413697,48587376,1107189,106970,0,6178,3134,34259,677,83,0,83
60930,467592,13331,1202,10,1399,100138,133952,5428,556,0,696,33396151,48455360,1108983,108890,0,6035,3135,28825,605,88,0,34
54259,420414,12193,1111,10,1183,94773,142216,4479,368,0,604,34711670,48639521,1111264,105587,0,6255,3138,33993,714,100,0,86
63444,440635,15094,1451,10,1521,96612,132418,4867,429,0,687,33319796,48625792,1109229,107397,0,6378,3139,33602,709,94,0,82
60029,455992,15028,1358,10,1457,100139,136048,5428,563,0,788,33439498,48598351,1107779,106971,0,6328,3138,31285,683,97,0,84
60172,427528,14611,1324,10,1474,98146,160381,6016,508,0,728,33440189,48599373,1109362,107218,0,6408,3139,31336,709,106,0,89
56798,400698,13024,1189,10,1325,90292,117074,4002,361,0,507,33991852,48633412,1116466,111351,0,11602,3138,34794,719,86,0,88
58253,426973,12656,1258,10,1260,106845,155728,5439,581,0,812,33589502,48777635,1110589,107235,0,13306,3139,33663,679,97,0,86
58745,439250,14522,1309,10,1423,89889,106615,3635,306,0,493,33518091,48674814,1108463,107388,0,13532,3138,32587,676,99,0,90
54267,420780,12302,1116,10,1203,103072,152001,5115,456,0,704,33376480,48424823,1101948,106358,0,13133,3135,31311,647,95,0,92
63577,454889,14867,1420,10,1474,89853,112751,3892,345,0,506,33439080,48622756,1109860,107349,0,11007,3138,31240,707,85,0,87
54366,396699,12462,1127,10,1227,97329,133965,5024,434,0,706,33461688,48548260,1111329,109322,0,10804,3139,28261,629,79,0,29
54216,403765,12451,1122,10,1209,96665,132224,5112,435,0,728,33485180,48756134,1109482,107464,0,10828,3139,32464,686,87,0,88
64158,461608,14988,1431,10,1485,96548,128119,4989,421,0,684,37601793,48625591,1116711,103836,0,13022,3139,33727,654,76,0,93
53267,401401,12039,1117,10,1175,91905,144114,5123,436,0,584,33489101,48617362,1108378,107085,0,19100,3138,37577,630,84,0,88
59822,429961,14615,1315,10,1442,103194,144639,5199,484,0,776,33492823,48588806,1108700,107404,0,19190,3139,32648,681,82,0,87
57473,410146,12566,1235,10,1240,89869,105932,4164,386,0,468,33429726,48538008,1106853,106893,0,19155,3138,29802,620,94,0,31
60516,454705,13975,1303,10,1361,101085,146512,5042,439,0,685,35239840,48651277,1113323,105699,0,10100,3135,36089,721,97,0,84
59542,412511,13157,1234,10,1357,89907,115889,3988,365,0,487,33325302,48455805,1104273,106759,0,4504,3134,34619,807,91,0,93
56897,398439,12396,1233,10,1208,106407,153817,5508,569,0,747,33308513,48592570,1102935,106638,0,4550,3139,32415,713,97,0,89
59563,433007,14509,1317,10,1444,89808,111752,3997,357,0,471,33425528,48620271,1110996,109294,0,4591,3138,35984,701,94,0,89
53069,393676,12028,1100,10,1174,90322,114333,3801,344,0,430,33435160,48527562,1107658,106901,0,3281,3139,30860,601,82,0,25
