CPU2,CPU2,CPU2,CPU2,CPU2,CPU2,CPU3,CPU3,CPU3,CPU3,CPU3,CPU3,CPU4,CPU4,CPU4,CPU4,CPU4,CPU4,CPU5,CPU5,CPU5,CPU5,CPU5,CPU5
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
100771,168672,7286,617,0,942,1853608,2214514,82729,15701,0,5471,16784,69238,4948,446,0,484,51739,223878,12467,1066,10,1279
99543,122989,5935,503,0,760,12486006,10106543,307630,73503,0,13363,9717,49256,1725,136,0,259,64284,542439,14597,1231,10,1507
98582,140978,4854,425,0,718,26204,143809,6553,647,0,778,3126,32052,687,81,0,111,59594,306751,13680,1241,10,1434
91604,122510,3596,297,0,521,12035,70623,3456,286,0,396,3126,29782,647,74,0,99,56198,428446,12304,1060,10,1267
101461,150885,5268,461,0,723,31510,140654,6790,672,0,725,3130,29595,719,83,0,101,61812,455681,14495,1222,10,1486
98416,146654,3914,416,0,701,21690,111210,6090,478,0,704,3130,35839,782,94,0,99,59225,439022,12310,1138,10,1283
91776,130600,4243,384,0,594,28215,121790,5940,589,0,724,3130,33592,633,67,0,102,61753,451783,14565,1226,10,1530
108730,141951,5099,480,0,768,14330221,13106856,387043,100386,0,20558,28838,131663,7703,758,0,808,54865,390025,12226,1037,10,1260
91498,123049,4017,364,0,534,53883,167435,8023,717,0,929,3118,27340,576,79,0,45,67146,381652,16482,1420,10,1678
104980,139103,5175,446,0,746,93506,209698,6667,839,0,919,3126,29540,683,83,0,101,160049,570289,21906,2079,10,2628
94291,127760,5406,455,0,623,153598,264434,8013,1124,0,957,3127,25677,550,79,0,40,55061,355179,12216,1051,10,1266
105240,134255,5252,439,0,748,13755,65156,3175,261,0,359,3126,32852,693,73,0,104,66109,427808,15528,1365,10,1578
91541,129261,4284,400,0,507,46277,173878,8985,783,0,1018,3127,27303,584,84,0,36,55865,414626,12570,1053,10,1274
